user_id,artist_id,scrobbles
101,210,91
101,6732,91
101,8145,90
101,13135,89
101,16297,89
101,274,88
101,14158,86
101,12579,84
101,16584,84
101,8522,81
101,5652,80
101,10302,78
101,1952,77
102,1725,2341
102,11830,2136
102,17004,1958
102,15199,1931
102,13953,1742
102,2193,1615
102,13091,1595
102,4650,1556
102,17120,1388
102,10012,1339
102,978,1165
102,8775,1134
102,15079,1102
102,2056,1095
102,633,1030
102,6286,1027
102,8271,1017
102,11261,994
102,12579,985
102,9617,984
102,5388,954
102,17069,949
102,4128,927
102,7968,916
102,4305,882
102,2191,868
102,4303,861
102,1123,851
102,1952,800
102,150,798
102,12458,754
102,8310,748
102,14678,741
102,2663,715
102,4767,708
102,9908,708
102,13386,658
102,10792,655
102,12968,638
102,11121,635
102,167,624
102,63,619
102,9296,614
102,5899,577
102,2495,558
102,327,554
102,8700,535
102,16983,509
102,16996,487
102,16012,483
103,9817,45407
103,4954,20000
103,9788,15494
103,7069,14659
103,10598,13265
103,17120,10737
103,14984,10731
103,1991,9199
103,6950,8914
103,17024,7680
103,17014,7283
103,13335,6251
103,16899,5081
103,2203,4383
103,8329,4268
103,11161,4263
103,13304,4236
103,2045,4138
103,12103,4108
103,8195,3767
103,6985,3607
103,2981,3418
103,8304,3398
103,2085,3373
103,12587,3225
103,14010,3089
103,9722,2946
103,4083,2900
103,10409,2809
103,11220,2683
103,13706,2661
103,137,2647
103,10792,2618
103,17070,2531
103,615,2512
103,9200,2503
103,12332,2251
103,15793,2226
103,12940,2207
103,15061,2143
103,12506,2093
103,1127,2064
103,8307,2060
103,16936,1987
103,6876,1983
103,1674,1737
103,2017,1698
103,16987,1594
103,10243,1494
103,10735,1359
104,3883,1542
104,1705,1019
104,6414,825
104,16345,800
104,9429,794
104,11042,785
104,2082,780
104,3835,768
104,6065,675
104,1066,596
104,5700,566
104,60,544
104,16585,526
104,6884,519
104,1115,513
104,4916,506
104,13304,492
104,8304,488
104,3687,484
104,6711,484
104,5991,479
104,516,464
104,10188,455
104,396,451
104,15656,434
104,2630,417
104,3891,416
104,9671,416
104,10190,402
104,16054,398
104,10711,393
104,10689,391
104,9798,390
104,15939,386
104,883,374
104,14195,369
104,12741,358
104,12520,348
104,2126,346
104,11694,345
104,13894,330
104,8572,322
104,3688,315
104,4502,314
104,15985,297
104,9303,290
104,4174,278
104,3470,275
104,12940,267
104,1199,253
105,6240,2581
105,402,1577
105,14588,1461
105,8589,1351
105,10236,1177
105,8229,949
105,668,766
105,6374,761
105,8823,711
105,16055,586
105,16248,526
105,15116,511
105,2189,378
105,13297,366
105,1531,350
105,11894,342
105,8637,308
105,7495,299
105,6358,284
105,13234,256
105,2444,252
105,15131,239
105,12471,238
105,7258,222
105,13945,221
105,14340,219
105,16434,213
105,2460,189
105,11161,174
105,7496,173
105,16127,165
105,15221,156
105,13258,148
105,12322,146
105,3426,143
105,15225,135
105,13298,134
105,2926,129
105,15006,125
105,753,115
105,9867,114
105,12036,112
105,7124,111
105,13962,109
105,10735,105
105,3916,104
105,10243,102
105,12813,96
105,1918,95
105,10271,94
106,2381,12705
106,12276,6955
106,96,4017
106,1496,3753
106,132,3539
106,17234,3511
106,17330,3015
106,1840,2773
106,8460,2770
106,17254,2668
106,1285,2279
106,5723,2013
106,7928,1936
106,8014,1651
106,13903,1579
106,3068,1452
106,5167,1373
106,430,1337
106,2134,1302
106,15066,1271
106,15910,1214
106,5168,1151
106,1820,1084
106,17250,1048
106,6594,1006
106,9456,977
106,17255,959
106,2423,888
106,9677,847
106,13077,841
106,8069,812
106,2807,796
106,17410,796
106,17236,767
106,17220,753
106,13117,745
106,5960,744
106,16781,732
106,3234,713
106,17239,696
106,8402,677
106,3102,653
106,7353,607
106,99,591
106,8647,591
106,17249,574
106,1440,570
106,17492,562
106,3171,559
106,8785,559
107,10728,2965
107,10902,1394
107,15061,1188
107,11899,1079
107,7968,988
107,4241,947
107,16613,943
107,2588,936
107,9587,834
107,4531,798
107,1174,719
107,8827,554
107,15656,538
107,15617,503
107,9664,486
107,11602,435
107,6068,431
107,2213,417
107,13924,410
107,3489,409
107,7756,406
107,15343,386
107,14380,372
107,5579,364
107,11620,359
107,12620,356
107,1123,355
107,520,354
107,4320,350
107,14545,322
107,5721,316
107,7081,294
107,4617,291
107,11330,277
107,11709,277
107,15345,259
107,15225,243
107,175,242
107,5975,231
107,6286,231
107,12110,231
107,5454,230
107,7927,226
107,14604,225
107,14473,223
107,3875,217
107,8252,213
107,14833,213
107,17185,211
107,6022,206
108,2049,10
109,14010,48199
109,4893,8289
109,9817,7810
109,7069,7391
109,9161,6708
109,6512,6680
109,12955,6591
109,4672,6064
109,4493,5783
109,12786,5756
109,2045,5530
109,1981,4807
109,13466,3905
109,5504,3589
109,1991,3498
109,8785,3371
109,8173,3186
109,15098,3115
109,9366,3036
109,6240,2999
109,11165,2469
109,12813,2372
109,1414,2367
109,7912,2270
109,11248,2124
109,9596,2114
109,2522,1981
109,10735,1908
109,3723,1829
109,11372,1803
109,6265,1701
109,6853,1663
109,13746,1646
109,12103,1570
109,15729,1531
109,12204,1493
109,13786,1431
109,1465,1369
109,15825,1302
109,3211,1249
109,10800,1158
109,4868,1137
109,1427,1082
109,13668,1058
109,15468,1009
109,15948,832
109,15146,768
109,15979,756
109,6145,744
109,11723,738
110,8589,1323
110,301,1047
110,14588,941
110,6240,825
110,14340,822
110,11569,542
110,3753,404
110,8229,388
110,7458,347
110,14806,265
110,4769,250
110,11894,236
110,3916,203
110,402,201
110,3909,200
110,14018,175
110,2141,156
110,16073,113
110,10243,97
110,10236,94
110,15347,88
110,5000,79
110,7455,73
110,2189,72
110,5855,72
110,14473,65
110,7229,52
110,15400,50
110,15116,46
110,1991,44
110,5616,44
110,2125,40
110,12813,37
110,3433,30
110,10688,30
110,10902,30
110,4408,29
110,7044,29
110,7147,27
110,15221,25
110,7588,24
110,9853,24
110,11761,24
110,12986,24
110,15061,24
110,7456,23
110,16333,23
110,5436,22
110,9722,22
110,12381,22
111,4544,10
111,8219,4
111,901,3
111,940,3
111,3509,3
111,8486,3
111,13746,3
111,13747,3
111,309,2
111,1012,2
111,2157,2
111,2629,2
111,3027,2
111,3980,2
111,4074,2
111,4854,2
111,5000,2
111,5002,2
111,5376,2
111,6216,2
111,7344,2
111,7522,2
111,7591,2
111,7597,2
111,10189,2
111,12380,2
111,12440,2
111,12523,2
111,14032,2
111,14235,2
111,14337,2
111,15304,2
111,16395,2
111,572,1
111,2467,1
111,2469,1
111,3044,1
111,3433,1
111,4860,1
111,5436,1
111,6757,1
111,7598,1
111,7630,1
111,11460,1
111,12481,1
111,13018,1
111,14294,1
111,15854,1
111,16074,1
111,16846,1
112,10469,1851
112,11068,1378
112,2999,1184
112,13631,966
112,9835,929
112,11163,921
112,11499,813
112,12485,771
112,12116,652
112,8504,569
112,2626,480
112,2592,469
112,7314,466
112,4987,438
112,1192,434
112,7524,407
112,12023,400
112,10074,390
112,8293,387
112,8871,383
112,8752,333
112,217,321
112,11132,321
112,14571,295
112,8263,294
112,2525,292
112,11958,275
112,3310,268
112,7782,267
112,138,266
112,5884,253
112,8869,237
112,9131,236
112,6271,226
112,5725,222
112,11830,211
112,10735,185
112,10895,184
112,9275,180
112,7175,172
112,15970,170
112,4893,162
112,4996,161
112,1860,155
112,14061,155
112,13384,151
112,3822,145
112,5771,145
112,13252,134
112,5995,132
113,3992,3365
113,4769,1448
113,4562,1244
113,11428,894
113,5418,795
113,4994,754
113,12240,693
113,10624,653
113,10701,641
113,224,568
113,11058,542
113,9226,540
113,6318,538
113,8185,488
113,5080,477
113,9867,430
113,6459,406
113,8402,405
113,12471,385
113,9964,365
113,1694,357
113,14444,347
113,7058,341
113,14125,327
113,193,319
113,14522,309
113,15442,299
113,8693,285
113,10441,278
113,4644,267
113,6723,267
113,14773,264
113,2444,262
113,14062,259
113,15184,256
113,14340,243
113,16657,236
113,5436,234
113,7638,233
113,263,232
113,4616,226
113,9225,224
113,8785,223
113,13990,203
113,3456,198
113,3709,196
113,7044,192
113,7485,191
113,8647,184
113,4847,180
114,9200,1015
114,14256,915
114,3831,906
114,6612,900
114,4416,890
114,4245,807
114,1981,754
114,5413,730
114,15452,684
114,4161,682
114,6614,666
114,8132,653
114,6218,645
114,15871,642
114,9197,621
114,6953,591
114,4369,577
114,6047,530
114,1354,496
114,13766,432
114,190,399
114,4700,389
114,15744,380
114,4039,372
114,8304,370
114,4946,364
114,8470,353
114,12608,352
114,2096,346
114,13474,340
114,15447,335
114,14984,322
114,6961,316
114,702,294
114,1470,282
114,10387,267
114,790,265
114,2520,260
114,5505,257
114,8785,255
114,362,244
114,11898,235
114,14525,229
114,1431,228
114,5158,222
114,12156,218
114,11248,212
114,11186,211
114,4672,199
114,13190,196
115,13466,4920
115,4070,3287
115,11042,2356
115,4071,2086
115,4493,957
115,10816,743
115,1163,641
115,7912,621
115,15793,611
115,2981,594
115,3697,486
115,11694,452
115,13784,431
115,9722,398
115,11161,377
115,7982,304
115,10697,283
115,14561,280
115,7018,271
115,6953,262
115,10328,260
115,438,247
115,10609,235
115,1261,224
115,4809,213
115,16494,208
115,4964,200
115,6790,189
115,999,188
115,6028,187
115,13645,182
115,824,178
115,1402,172
115,9086,171
115,11220,159
115,1465,157
115,2082,157
115,4347,147
115,7069,142
115,5612,140
115,12775,140
115,8304,139
115,828,138
115,13284,135
115,1327,130
115,13304,129
115,2863,123
115,5394,123
115,12510,123
115,13417,122
116,14117,2047
116,2381,1256
116,8069,700
116,8785,503
116,2710,475
116,9456,441
116,11248,409
116,7747,320
116,7707,297
116,3068,249
116,8334,248
116,3019,144
116,11025,134
116,7426,130
116,656,126
116,12276,102
116,1820,87
116,9867,76
116,1283,73
116,3262,59
116,3832,53
116,676,48
116,3272,48
116,13019,47
116,1440,45
116,714,43
116,8458,42
116,6569,41
116,8014,37
116,8647,35
116,9958,35
116,4893,33
116,645,30
116,1928,27
116,7923,26
116,7417,24
116,108,23
116,360,23
116,2109,22
116,2945,20
116,2743,19
116,3073,19
116,10681,19
116,15055,18
116,4834,16
116,8072,16
116,14284,16
116,8726,15
116,5089,14
116,14325,14
117,7676,16807
117,7855,3170
117,3068,1430
117,2381,1310
117,8460,1040
117,9958,650
117,8014,581
117,1820,530
117,8785,500
117,12276,381
117,5089,340
117,867,260
117,13019,260
117,1440,250
117,16511,200
117,3059,177
117,4049,140
117,4893,116
117,11162,116
117,4959,109
117,3019,84
117,2440,82
117,9853,80
117,12071,79
117,3176,78
117,7707,76
117,8458,76
117,13028,76
117,7598,74
117,8726,73
117,6356,66
117,10020,65
117,10875,65
117,857,62
117,12441,60
117,12068,57
117,9456,54
117,11592,49
117,14437,48
117,16085,48
117,10666,47
117,6564,44
117,1974,38
117,676,32
117,3262,32
117,9444,29
117,8538,28
117,12278,28
117,13098,27
117,3434,26
118,5276,33
118,1959,28
118,15310,24
118,8790,23
118,2966,22
118,7363,22
118,13140,22
118,15968,21
118,2892,20
118,13329,20
118,1852,19
118,4337,19
118,16567,19
118,14445,18
118,4320,17
118,5443,17
118,2141,16
118,3753,16
118,4548,16
118,5585,16
118,6875,16
118,7569,16
118,8999,16
118,9087,16
118,13328,16
118,13488,16
118,15116,16
118,2551,15
118,4518,15
118,4860,15
118,7155,15
118,1766,14
118,2253,14
118,3395,14
118,4073,14
118,4656,14
118,6122,14
118,7459,14
118,7460,14
118,9975,14
118,11783,14
118,15215,14
118,2472,13
118,2888,13
118,3165,13
118,4619,13
118,8997,13
118,14013,13
118,15376,13
118,9955,12
119,6068,16108
119,4162,10944
119,16071,7877
119,12304,6756
119,655,4991
119,15254,3731
119,8208,3642
119,2067,3566
119,15346,3406
119,4967,2643
119,11258,2439
119,3144,2287
119,5097,1339
119,3560,1266
119,11330,1223
119,10011,1198
119,3343,1193
119,15061,1160
119,2279,1135
119,7150,1128
119,14703,1102
119,2184,1096
119,15456,1022
119,15361,960
119,190,820
119,14705,713
119,5490,689
119,3305,683
119,2590,574
119,15145,483
119,7877,475
119,996,454
119,2375,452
119,12297,446
119,8769,432
119,6777,419
119,5650,409
119,11983,392
119,15225,388
119,2213,377
119,11146,374
119,10815,365
119,4139,355
119,8430,335
119,11662,333
119,12486,324
119,15415,323
119,6429,322
119,14297,321
119,7033,301
120,3992,16424
120,11602,1722
120,520,1579
120,3735,1080
120,10333,892
120,16883,885
120,4950,784
120,8785,764
120,9551,683
120,15447,557
120,224,424
120,16847,374
120,14818,373
120,2606,271
120,12093,270
120,11950,259
120,15061,237
120,9817,229
120,8045,215
120,3272,191
120,108,189
120,14010,189
120,10902,174
120,11995,166
120,6145,156
120,16888,149
120,11661,144
120,10033,143
120,17142,134
120,1936,129
120,4991,126
120,13836,122
120,10075,119
120,17128,118
120,16990,110
120,6612,109
120,8329,109
120,9470,102
120,10524,101
120,17014,98
120,9867,91
120,16856,91
120,13335,89
120,16912,88
120,17131,87
120,9530,85
120,14984,78
120,8769,77
120,17074,76
120,16936,74
121,14340,23792
121,12130,2237
121,7588,2230
121,5483,708
121,8589,660
121,15065,532
121,8974,529
121,11995,504
121,13193,395
121,14334,365
121,5853,352
121,12813,321
121,6068,318
121,11894,279
121,3924,265
121,402,257
121,8653,255
121,4908,247
121,9095,208
121,3272,206
121,8645,161
121,6240,159
121,4979,153
121,16388,152
121,11332,150
121,12286,142
121,3560,132
121,12697,131
121,13019,128
121,14505,126
121,2210,125
121,301,117
121,9530,117
121,5000,115
121,7258,115
121,7991,115
121,8785,115
121,9226,102
121,13622,93
121,3068,83
121,4738,80
121,4616,77
121,2707,76
121,5335,76
121,10647,75
121,11333,75
121,8460,74
121,7410,71
121,1974,70
121,8456,65
122,11248,1944
122,3678,1868
122,8460,1366
122,8402,1262
122,9930,889
122,7311,837
122,14818,795
122,8045,748
122,2381,738
122,14284,704
122,3068,672
122,9226,605
122,845,480
122,3262,440
122,9635,440
122,12276,432
122,15264,349
122,7676,285
122,1285,282
122,7204,281
122,5303,278
122,11256,267
122,108,263
122,8014,258
122,8760,253
122,847,241
122,15314,229
122,9090,205
122,12141,204
122,14522,194
122,1440,193
122,14476,165
122,564,163
122,13190,160
122,3263,157
122,1820,146
122,16085,134
122,8136,133
122,12706,129
122,7415,121
122,8042,114
122,5219,113
122,14679,108
122,11211,105
122,9838,104
122,5504,103
122,3771,99
122,4948,99
122,15299,94
122,13567,93
123,1431,2566
123,2189,2254
123,9033,1718
123,5545,1597
123,3426,1574
123,13258,1307
123,671,1140
123,10902,952
123,10236,831
123,9722,812
123,6961,774
123,6612,748
123,3429,721
123,3916,721
123,2522,690
123,13132,689
123,1531,638
123,11211,626
123,8229,595
123,402,588
123,4493,560
123,6240,533
123,13234,526
123,753,512
123,5212,510
123,4417,466
123,4717,466
123,1999,460
123,10735,459
123,13259,445
123,6374,442
123,14340,429
123,14489,424
123,9470,419
123,1516,413
123,15793,413
123,15299,411
123,8460,409
123,11228,406
123,3423,404
123,3901,403
123,3461,398
123,11220,398
123,10271,386
123,1918,383
123,14626,382
123,5826,381
123,13299,381
123,9602,378
123,108,370
124,4562,5254
124,7822,3484
124,13173,3379
124,14340,3369
124,8045,2569
124,7304,2445
124,10494,2259
124,14125,1985
124,4556,1815
124,9736,1741
124,6318,1735
124,6832,1554
124,13854,1517
124,3992,1491
124,1162,1453
124,8726,1419
124,12856,1321
124,6250,1251
124,14549,1223
124,12145,1207
124,3786,1205
124,1687,1117
124,6154,1071
124,1736,1003
124,12532,974
124,13381,969
124,5383,943
124,13342,836
124,3874,825
124,12860,822
124,5436,811
124,8779,783
124,1694,752
124,7677,739
124,13531,638
124,7044,632
124,14522,627
124,11332,617
124,5778,606
124,14576,543
124,14441,532
124,11439,482
124,7775,480
124,6673,470
124,5853,467
124,1737,451
124,13944,443
124,13887,400
124,13282,356
124,4891,355
125,8460,4111
125,192,1278
125,12276,953
125,843,884
125,7422,826
125,14117,704
125,8014,693
125,13856,608
125,8042,490
125,9456,484
125,4979,480
125,9958,467
125,1440,444
125,2381,440
125,17364,372
125,9226,369
125,1283,366
125,5934,280
125,3068,267
125,4834,242
125,14020,237
125,11162,225
125,15055,225
125,1285,195
125,8536,176
125,351,160
125,1820,159
125,8402,157
125,2945,156
125,5463,150
125,12911,139
125,7375,125
125,3745,122
125,10384,117
125,8777,113
125,15667,111
125,15142,103
125,11256,101
125,645,99
125,8647,96
125,16367,92
125,2807,90
125,9477,89
125,6262,85
125,9731,81
125,11567,80
125,1632,79
125,4188,78
125,2710,75
125,4127,73
126,2381,2835
126,9456,1195
126,1820,918
126,12276,868
126,192,855
126,1283,722
126,14020,700
126,843,678
126,8460,610
126,9226,519
126,4127,445
126,4979,420
126,3068,402
126,8402,385
126,9958,368
126,8777,313
126,7422,273
126,1604,272
126,8098,266
126,5089,264
126,8829,248
126,11256,224
126,8760,218
126,8636,212
126,2134,206
126,7255,197
126,3406,181
126,1440,170
126,13019,156
126,2807,154
126,8647,145
126,16319,145
126,13497,141
126,7375,137
126,8344,133
126,4959,132
126,15066,120
126,5084,108
126,6262,101
126,14117,101
126,9867,98
126,8014,96
126,7653,88
126,7707,87
126,16438,87
126,5934,82
126,15667,78
126,10496,73
126,15314,73
126,15639,64
127,7161,690
127,1389,353
127,4282,342
127,12806,301
127,6682,294
127,14708,286
127,15820,283
127,1311,213
127,3977,180
127,7632,179
127,11950,179
127,11011,161
127,7756,158
127,4270,152
127,8787,150
127,1610,145
127,6613,143
127,8202,140
127,4548,131
127,11765,130
127,8599,128
127,15175,113
127,580,110
127,739,110
127,3472,108
127,4699,108
127,7581,108
127,14993,108
127,7832,107
127,383,106
127,2145,106
127,16709,99
127,11766,97
127,1322,93
127,6747,93
127,7920,93
127,12872,93
127,2219,92
127,7183,90
127,7712,88
127,5477,87
127,13859,87
127,16358,85
127,9224,84
127,4372,79
127,7168,78
127,8196,78
127,4311,76
127,12375,75
127,13152,74
128,10572,10085
128,1721,4162
128,12276,3310
128,9958,2260
128,12911,2238
128,8045,1940
128,1820,1534
128,8460,1267
128,8014,1027
128,8402,850
128,676,646
128,2381,495
128,4889,457
128,11025,457
128,1285,449
128,15518,337
128,1974,333
128,15066,331
128,1440,319
128,13019,294
128,9853,290
128,8042,248
128,6602,237
128,3957,228
128,10020,221
128,11248,221
128,11592,181
128,7768,178
128,11162,170
128,117,158
128,11594,156
128,12361,116
128,8647,113
128,10681,112
128,8726,109
128,9456,101
128,15483,99
128,6262,98
128,2945,97
128,7215,96
128,8829,81
128,3102,75
128,5318,71
128,7375,71
128,2134,69
128,351,66
128,14042,66
128,1489,64
128,14117,63
128,5453,60
129,3068,1213
129,9226,839
129,3526,778
129,2381,696
129,8014,603
129,8042,526
129,5960,509
129,12276,442
129,3176,399
129,15066,377
129,2939,343
129,8777,337
129,9958,323
129,11248,321
129,9867,317
129,867,311
129,13019,285
129,7707,272
129,12068,272
129,14042,223
129,1440,212
129,4889,198
129,10681,193
129,8460,189
129,3957,178
129,5932,172
129,9456,160
129,16319,156
129,3177,154
129,1285,146
129,11594,136
129,351,135
129,7114,132
129,14020,118
129,7859,117
129,10496,116
129,1820,115
129,108,105
129,1572,105
129,3059,99
129,2440,95
129,3278,90
129,2275,89
129,1974,88
129,2710,87
129,8069,84
129,11162,80
129,15055,79
129,8072,75
129,117,74
130,8070,9399
130,12276,1600
130,7426,1408
130,12911,662
130,2381,588
130,7977,575
130,2134,501
130,8902,362
130,3068,355
130,16475,338
130,16319,287
130,8042,257
130,8098,208
130,7375,200
130,1047,196
130,8402,177
130,7653,173
130,8344,165
130,8097,156
130,10681,143
130,5932,131
130,16437,121
130,2742,96
130,11594,96
130,1721,93
130,8460,81
130,1285,77
130,351,74
130,2721,65
130,9456,64
130,8186,61
130,13098,60
130,645,53
130,9226,45
130,15483,44
130,15594,42
130,117,41
130,3072,41
130,10750,38
130,15066,36
130,9181,35
130,16033,33
130,13019,32
130,423,28
130,8527,27
130,9994,27
130,14020,27
130,12441,26
130,7316,25
130,14117,25
131,2127,6766
131,8460,5116
131,1277,2855
131,2381,2350
131,16511,1736
131,8413,1683
131,1721,1294
131,8042,1281
131,14020,1261
131,12164,1186
131,1466,1128
131,5934,1059
131,9226,1040
131,4109,1021
131,8402,954
131,3068,856
131,16243,825
131,14363,766
131,8372,746
131,8014,711
131,2945,705
131,14204,679
131,6987,677
131,6832,666
131,706,660
131,351,619
131,894,603
131,13866,598
131,2721,594
131,4190,582
131,12276,581
131,14505,561
131,13856,559
131,13426,556
131,1715,555
131,11602,544
131,867,543
131,11034,540
131,11245,527
131,672,526
131,7002,526
131,10697,526
131,8456,523
131,3992,520
131,3631,514
131,15372,514
131,8098,494
131,15789,494
131,12911,493
131,3303,488
132,2381,1665
132,3068,1587
132,9530,618
132,8647,551
132,9456,506
132,1820,492
132,12276,483
132,15066,409
132,2710,376
132,8402,376
132,11162,351
132,8069,339
132,10572,330
132,7114,287
132,1440,278
132,7375,270
132,1285,258
132,7997,257
132,13019,244
132,8460,218
132,7288,201
132,2721,193
132,3102,186
132,7859,178
132,9226,178
132,1283,176
132,6602,174
132,676,172
132,1530,163
132,4037,162
132,28,155
132,7415,151
132,7443,151
132,7707,150
132,3771,145
132,13567,144
132,7422,143
132,14117,142
132,8777,139
132,7653,135
132,11304,132
132,3262,127
132,1974,124
132,5960,124
132,15518,124
132,3656,122
132,5318,120
132,2943,118
132,9743,113
132,13497,110
133,1963,5708
133,385,2213
133,11950,2178
133,564,1944
133,12130,1929
133,2601,1694
133,6036,1569
133,3560,1512
133,4885,1241
133,8402,1108
133,9226,1085
133,2634,1014
133,13019,991
133,16665,906
133,2381,897
133,12807,897
133,9496,862
133,7986,860
133,7853,784
133,8760,665
133,5334,653
133,14831,568
133,2905,544
133,3272,536
133,6262,529
133,10752,529
133,4127,525
133,3472,516
133,10953,502
133,14340,499
133,2755,477
133,9930,452
133,360,451
133,6068,442
133,1974,429
133,1940,411
133,12486,409
133,262,408
133,16071,399
133,8014,367
133,11290,348
133,10075,345
133,3068,338
133,9308,324
133,7747,320
133,13152,320
133,4037,306
133,14362,303
133,13567,301
133,8612,295
134,1431,3448
134,11248,2889
134,10697,1625
134,5068,1535
134,2492,1136
134,13335,1132
134,8769,1090
134,5033,1086
134,6047,869
134,2981,816
134,4245,769
134,6567,751
134,3299,634
134,1163,615
134,4893,457
134,9470,385
134,11112,384
134,4515,369
134,2087,367
134,108,329
134,13668,318
134,1079,310
134,16382,256
134,13877,255
134,3831,245
134,5089,233
134,15656,215
134,4416,193
134,16831,186
134,1127,183
134,3884,176
134,15081,173
134,8785,168
134,13259,166
134,16511,158
134,15055,150
134,15793,148
134,8209,142
134,4984,138
134,122,134
134,1440,121
134,4521,117
134,8989,117
134,14363,116
134,5229,110
134,6771,97
134,15982,95
134,9817,94
134,10333,93
134,301,91
135,4770,3376
135,11940,2358
135,10333,2044
135,7033,1625
135,11950,1559
135,14960,1502
135,9914,1272
135,14974,1184
135,13549,1175
135,1174,1058
135,3874,906
135,16035,891
135,15221,874
135,7969,801
135,5353,792
135,13152,788
135,4677,751
135,11307,744
135,11443,719
135,13854,716
135,1155,714
135,1342,695
135,6953,686
135,2187,677
135,5435,643
135,3272,622
135,7060,611
135,12264,562
135,15130,561
135,1710,540
135,2370,538
135,15162,523
135,2125,517
135,2071,516
135,15430,504
135,5595,498
135,10968,491
135,9829,486
135,16541,480
135,1569,465
135,16524,454
135,15002,453
135,10100,449
135,3913,436
135,12498,427
135,3753,422
135,7260,419
135,15746,415
135,8379,414
135,14549,400
136,4562,548
136,9469,544
136,11920,291
136,9356,243
136,4812,194
136,3753,185
136,14340,160
136,2430,158
136,15667,157
136,1920,136
136,10333,135
136,15916,129
136,14522,124
136,7986,122
136,3456,112
136,5551,106
136,6512,106
136,7069,106
136,6832,102
136,8229,101
136,5837,95
136,8760,89
136,6240,80
136,11894,79
136,15116,79
136,16290,79
136,14305,76
136,3740,73
136,8460,71
136,12510,69
136,8007,67
136,6073,61
136,6673,61
136,5177,59
136,4369,58
136,2641,57
136,11602,57
136,5402,55
136,10206,54
136,9611,47
136,15042,47
136,1991,45
136,4956,43
136,13742,43
136,14640,41
136,3992,40
136,11329,40
136,12475,39
136,5259,38
136,11569,36
137,14522,1533
137,2515,557
137,13211,498
137,10624,470
137,15184,384
137,391,252
137,6634,246
137,14803,237
137,4562,221
137,10206,217
137,3248,207
137,14323,179
137,14773,178
137,13263,173
137,15230,158
137,3206,146
137,3644,141
137,6089,129
137,12613,128
137,10741,122
137,9226,120
137,10373,114
137,7986,108
137,6627,106
137,15463,104
137,1044,94
137,13475,94
137,3753,93
137,9133,91
137,5657,87
137,3422,86
137,11831,83
137,8042,75
137,8264,75
137,4644,69
137,7756,69
137,14509,68
137,14712,68
137,1979,67
137,5758,66
137,3992,61
137,13710,59
137,14588,59
137,15354,57
137,15059,56
137,15847,55
137,9470,53
137,15226,53
137,14633,52
137,12360,50
138,5579,9444
138,4847,7007
138,7814,4202
138,5790,3766
138,8538,3681
138,2251,3662
138,11504,3382
138,1615,2746
138,14340,2705
138,4860,2678
138,13219,2625
138,9867,2598
138,4769,2542
138,3753,2539
138,15916,2398
138,8650,2255
138,13748,2160
138,4959,2140
138,7314,2123
138,16073,1886
138,12381,1849
138,8589,1705
138,1594,1638
138,11340,1637
138,10444,1634
138,11372,1614
138,10724,1556
138,1920,1500
138,10555,1456
138,4979,1336
138,12694,1311
138,11894,1309
138,5026,1308
138,2430,1210
138,9412,1182
138,9447,1179
138,13923,1166
138,16438,1156
138,9567,1140
138,7730,1089
138,15547,1071
138,12322,995
138,11332,982
138,8630,977
138,4676,937
138,9851,935
138,9890,934
138,3068,926
138,4622,926
138,3044,912
139,9867,1874
139,2381,1508
139,12276,938
139,1820,768
139,3068,640
139,8460,381
139,7255,372
139,8042,234
139,8014,224
139,244,208
139,9456,202
139,3102,160
139,676,139
139,10667,128
139,13019,102
139,14793,101
139,9226,100
139,8402,82
139,11162,80
139,15066,77
139,4037,71
139,1974,62
139,7006,60
139,7375,55
139,8097,49
139,14792,49
139,10383,46
139,7855,45
139,2134,42
139,9181,42
139,3019,41
139,3771,39
139,4959,39
139,524,36
139,13218,34
139,4893,32
139,3072,30
139,12863,30
139,1530,28
139,11594,28
139,8647,27
139,1440,26
139,15518,26
139,2742,25
139,4485,25
139,6262,25
139,8072,25
139,15758,25
139,1276,24
139,6285,23
140,8334,2047
140,8014,2042
140,7455,1564
140,4834,1351
140,3745,1300
140,12706,1043
140,360,1025
140,15055,896
140,8069,837
140,1440,818
140,12276,801
140,4103,791
140,13051,767
140,3068,761
140,11594,729
140,8598,726
140,8460,718
140,1283,688
140,5463,666
140,726,659
140,11025,625
140,11162,622
140,9456,558
140,7991,553
140,11227,539
140,8647,534
140,13019,520
140,564,511
140,7415,495
140,8042,490
140,2311,481
140,847,479
140,10496,469
140,11525,451
140,4547,447
140,7997,441
140,676,416
140,14117,411
140,3593,407
140,9853,404
140,3678,391
140,7215,385
140,2945,358
140,8458,353
140,9696,347
140,2409,343
140,3262,336
140,7707,335
140,11440,334
140,3234,321
141,12276,23830
141,8014,5410
141,2134,4506
141,17234,4480
141,1820,4291
141,14117,2946
141,2381,2426
141,8460,2162
141,13098,2162
141,13077,1937
141,8042,1876
141,9456,1640
141,9958,1624
141,13019,1584
141,15066,1437
141,1974,1364
141,132,1006
141,7707,1003
141,17342,974
141,2721,919
141,6602,820
141,5168,782
141,11248,639
141,1440,587
141,9677,551
141,17366,525
141,15910,491
141,9226,476
141,8760,457
141,8069,422
141,11594,414
141,17399,395
141,11162,324
141,1285,312
141,8647,306
141,3578,290
141,10530,269
141,7314,261
141,5453,235
141,8344,231
141,3102,229
141,14021,229
141,10681,223
141,3068,221
141,5318,207
141,676,200
141,4547,200
